age,start_click,session_time,converted,ticket_price,shipping
37.0,0,5,0,0.0,0
34.0,1,15,0,0.0,0
32.0,1,5,0,0.0,0
40.0,0,8,0,0.0,0
37.0,1,4,0,0.0,0
42.0,0,10,0,0.0,0
27.0,0,9,0,0.0,0
24.0,0,6,0,0.0,0
25.0,1,12,1,78.00340836785917,22
35.0,0,7,0,0.0,0
30.0,0,8,0,0.0,0
32.0,1,14,1,131.5670895982424,17
41.0,1,13,0,0.0,0
35.0,1,10,1,90.02522543443968,18
28.0,1,12,1,87.70673099823094,17
42.0,1,9,1,112.37105120744295,11
34.0,0,6,0,0.0,0
31.0,1,11,0,0.0,0
30.0,0,8,0,0.0,0
38.0,1,7,0,0.0,0
32.0,0,6,0,0.0,0
39.0,0,5,0,0.0,0
32.0,1,16,0,0.0,0
42.0,1,12,0,0.0,0
38.0,1,13,0,0.0,0
32.0,0,10,0,0.0,0
40.0,1,7,0,0.0,0
37.0,0,12,0,0.0,0
36.0,0,6,0,0.0,0
35.0,1,11,0,0.0,0
35.0,1,10,0,0.0,0
39.0,1,9,1,124.94833762558554,19
35.0,0,12,0,0.0,0
40.0,1,10,0,0.0,0
37.0,1,13,0,0.0,0
28.0,0,8,0,0.0,0
39.0,1,5,0,0.0,0
33.0,1,6,0,0.0,0
38.0,0,6,0,0.0,0
33.0,1,12,0,0.0,0
32.0,0,9,0,0.0,0
36.0,0,10,0,0.0,0
36.0,0,8,0,0.0,0
38.0,1,9,0,0.0,0
33.0,0,12,0,0.0,0
45.0,0,7,0,0.0,0
34.0,1,13,1,101.72186590111579,13
34.0,0,5,0,0.0,0
42.0,0,12,0,0.0,0
41.0,0,5,0,0.0,0
41.0,0,4,0,0.0,0
23.0,0,4,0,0.0,0
29.0,1,9,1,61.230020752281646,19
47.0,0,11,0,0.0,0
36.0,1,6,0,0.0,0
31.0,0,4,0,0.0,0
33.0,0,6,0,0.0,0
27.0,1,12,1,72.8454999542955,23
20.0,1,7,0,0.0,0
38.0,1,9,1,105.35484192836601,21
37.0,0,7,0,0.0,0
47.0,0,15,0,0.0,0
20.0,0,9,0,0.0,0
34.0,0,11,0,0.0,0
34.0,0,8,0,0.0,0
44.0,0,4,0,0.0,0
32.0,1,9,0,0.0,0
37.0,0,4,0,0.0,0
36.0,0,8,0,0.0,0
42.0,0,11,0,0.0,0
36.0,0,8,0,0.0,0
37.0,0,8,0,0.0,0
37.0,0,5,0,0.0,0
28.0,0,5,0,0.0,0
41.0,0,7,0,0.0,0
25.0,1,5,0,0.0,0
41.0,1,5,1,112.46265443385967,20
33.0,1,10,0,0.0,0
31.0,1,4,1,93.90195709522928,21
26.0,0,7,0,0.0,0
26.0,0,12,0,0.0,0
37.0,0,7,0,0.0,0
46.0,0,14,0,0.0,0
37.0,1,11,0,0.0,0
33.0,1,14,0,0.0,0
29.0,0,10,0,0.0,0
39.0,0,6,0,0.0,0
43.0,0,11,0,0.0,0
24.0,1,14,0,0.0,0
29.0,1,12,0,0.0,0
40.0,1,9,0,0.0,0
39.0,1,11,1,92.18193307345742,22
25.0,0,7,0,0.0,0
35.0,1,8,0,0.0,0
28.0,1,12,1,92.83158249769619,23
34.0,0,9,0,0.0,0
46.0,1,4,1,94.82755595092183,21
38.0,1,16,0,0.0,0
34.0,0,9,0,0.0,0
37.0,1,8,1,115.23476168438728,25
37.0,1,9,0,0.0,0
33.0,0,12,0,0.0,0
34.0,0,8,0,0.0,0
24.0,0,11,0,0.0,0
31.0,0,12,0,0.0,0
40.0,0,7,0,0.0,0
28.0,0,10,0,0.0,0
41.0,0,8,0,0.0,0
39.0,0,6,0,0.0,0
45.0,1,11,0,0.0,0
31.0,0,6,0,0.0,0
35.0,0,4,0,0.0,0
31.0,1,11,1,79.87021485689482,20
40.0,0,14,0,0.0,0
38.0,1,5,0,0.0,0
35.0,0,7,0,0.0,0
45.0,1,7,1,81.49696200033587,20
31.0,1,10,0,0.0,0
28.0,0,9,0,0.0,0
31.0,0,9,0,0.0,0
43.0,1,8,0,0.0,0
33.0,0,7,0,0.0,0
41.0,1,12,0,0.0,0
37.0,0,12,0,0.0,0
24.0,0,7,0,0.0,0
42.0,1,7,0,0.0,0
32.0,1,11,1,110.13413466885497,23
37.0,0,6,0,0.0,0
36.0,1,12,0,0.0,0
31.0,0,6,0,0.0,0
39.0,0,6,0,0.0,0
30.0,0,7,0,0.0,0
34.0,0,7,0,0.0,0
38.0,1,6,0,0.0,0
38.0,0,7,0,0.0,0
27.0,0,3,0,0.0,0
35.0,0,7,0,0.0,0
44.0,0,6,0,0.0,0
42.0,0,8,0,0.0,0
38.0,1,17,0,0.0,0
32.0,0,3,0,0.0,0
33.0,1,12,1,96.42288904899792,25
38.0,1,9,0,0.0,0
38.0,0,5,0,0.0,0
37.0,0,7,0,0.0,0
39.0,1,12,1,116.35205841399562,27
32.0,0,8,0,0.0,0
39.0,1,7,0,0.0,0
42.0,0,5,0,0.0,0
34.0,1,8,0,0.0,0
40.0,1,8,0,0.0,0
43.0,1,11,0,0.0,0
35.0,0,14,0,0.0,0
34.0,0,12,0,0.0,0
32.0,1,9,0,0.0,0
35.0,1,9,0,0.0,0
29.0,0,7,0,0.0,0
34.0,0,3,0,0.0,0
27.0,0,5,0,0.0,0
30.0,1,12,0,0.0,0
46.0,1,16,0,0.0,0
40.0,0,15,0,0.0,0
26.0,1,11,0,0.0,0
24.0,0,8,0,0.0,0
37.0,0,10,0,0.0,0
33.0,0,12,0,0.0,0
38.0,0,12,0,0.0,0
41.0,0,6,0,0.0,0
27.0,1,12,0,0.0,0
41.0,1,12,0,0.0,0
32.0,1,7,1,84.3044097289175,25
32.0,1,13,0,0.0,0
39.0,1,7,0,0.0,0
33.0,0,4,0,0.0,0
34.0,0,8,0,0.0,0
25.0,0,11,0,0.0,0
25.0,0,5,0,0.0,0
37.0,1,7,0,0.0,0
30.0,1,10,0,0.0,0
40.0,1,8,0,0.0,0
37.0,0,11,0,0.0,0
34.0,1,4,0,0.0,0
38.0,1,9,0,0.0,0
39.0,0,10,0,0.0,0
32.0,0,4,0,0.0,0
34.0,0,6,0,0.0,0
47.0,0,8,0,0.0,0
31.0,0,3,0,0.0,0
37.0,0,9,0,0.0,0
34.0,1,13,0,0.0,0
39.0,1,6,1,103.52141595758845,22
34.0,1,10,1,103.8202035387671,18
31.0,0,8,0,0.0,0
36.0,1,7,0,0.0,0
40.0,0,10,0,0.0,0
37.0,0,5,0,0.0,0
40.0,0,6,0,0.0,0
35.0,1,8,0,0.0,0
38.0,0,14,0,0.0,0
43.0,1,10,1,138.24199354105934,21
37.0,1,5,0,0.0,0
32.0,1,15,0,0.0,0
43.0,1,7,0,0.0,0
30.0,0,10,0,0.0,0
30.0,0,6,0,0.0,0
40.0,0,16,0,0.0,0
42.0,1,10,0,0.0,0
31.0,0,8,0,0.0,0
40.0,0,9,0,0.0,0
37.0,1,11,0,0.0,0
30.0,0,10,0,0.0,0
36.0,1,11,1,97.42401546818252,10
28.0,0,6,0,0.0,0
36.0,0,8,0,0.0,0
38.0,0,9,0,0.0,0
32.0,1,6,0,0.0,0
35.0,1,11,1,124.01113911784648,19
39.0,0,4,0,0.0,0
34.0,1,8,0,0.0,0
31.0,0,9,0,0.0,0
30.0,0,10,0,0.0,0
33.0,0,9,0,0.0,0
37.0,0,8,0,0.0,0
40.0,0,6,0,0.0,0
37.0,1,7,0,0.0,0
28.0,1,10,0,0.0,0
40.0,1,9,0,0.0,0
32.0,0,4,0,0.0,0
35.0,1,9,0,0.0,0
37.0,1,6,1,107.86983242786788,22
38.0,0,11,0,0.0,0
34.0,0,8,0,0.0,0
39.0,0,7,0,0.0,0
39.0,0,7,0,0.0,0
24.0,1,8,1,50.34246912751374,17
29.0,0,6,0,0.0,0
43.0,0,12,0,0.0,0
32.0,1,13,0,0.0,0
28.0,0,9,0,0.0,0
35.0,1,18,0,0.0,0
37.0,0,9,0,0.0,0
32.0,0,9,0,0.0,0
34.0,0,10,0,0.0,0
28.0,1,13,1,127.40894383769047,25
34.0,0,7,0,0.0,0
34.0,1,7,1,84.70660930147402,19
39.0,0,12,0,0.0,0
26.0,1,5,1,102.13727709501345,22
25.0,0,6,0,0.0,0
34.0,0,8,0,0.0,0
35.0,0,7,0,0.0,0
31.0,0,9,0,0.0,0
37.0,0,8,0,0.0,0
29.0,1,12,0,0.0,0
34.0,1,10,1,134.37709816839703,13
37.0,0,13,0,0.0,0
44.0,1,9,0,0.0,0
40.0,0,7,0,0.0,0
30.0,1,18,1,132.3311525195161,21
35.0,1,14,0,0.0,0
45.0,0,6,0,0.0,0
38.0,1,18,0,0.0,0
40.0,0,4,0,0.0,0
38.0,1,10,0,0.0,0
29.0,1,10,0,0.0,0
39.0,0,13,0,0.0,0
38.0,0,11,0,0.0,0
27.0,0,7,0,0.0,0
41.0,0,5,0,0.0,0
34.0,1,14,1,96.38575219264949,17
39.0,1,11,1,104.52825855041466,16
36.0,1,17,1,100.28930146957163,11
36.0,0,11,0,0.0,0
38.0,0,6,0,0.0,0
32.0,0,7,0,0.0,0
41.0,1,11,1,135.2651856113963,21
29.0,0,10,0,0.0,0
38.0,1,10,0,0.0,0
38.0,0,11,0,0.0,0
39.0,0,7,0,0.0,0
31.0,0,6,0,0.0,0
37.0,0,13,0,0.0,0
32.0,0,5,0,0.0,0
36.0,0,11,0,0.0,0
44.0,0,11,0,0.0,0
35.0,1,11,0,0.0,0
41.0,0,9,0,0.0,0
40.0,0,8,0,0.0,0
43.0,0,10,0,0.0,0
37.0,0,10,0,0.0,0
32.0,1,17,0,0.0,0
31.0,0,6,0,0.0,0
38.0,0,14,0,0.0,0
29.0,0,9,0,0.0,0
35.0,1,6,0,0.0,0
32.0,0,9,0,0.0,0
33.0,0,11,0,0.0,0
28.0,1,8,1,99.2863023649931,16
36.0,1,9,0,0.0,0
31.0,0,3,0,0.0,0
42.0,0,11,0,0.0,0
34.0,0,6,0,0.0,0
37.0,1,8,0,0.0,0
31.0,0,13,0,0.0,0
31.0,0,8,0,0.0,0
44.0,0,7,0,0.0,0
28.0,1,8,0,0.0,0
35.0,1,10,0,0.0,0
36.0,1,12,0,0.0,0
40.0,1,6,1,108.26979108207969,21
37.0,0,11,0,0.0,0
43.0,0,10,0,0.0,0
29.0,0,6,0,0.0,0
45.0,1,9,0,0.0,0
30.0,1,12,0,0.0,0
40.0,1,8,1,115.54297498202409,21
42.0,1,6,1,89.321968597407,22
30.0,0,4,0,0.0,0
31.0,0,9,0,0.0,0
44.0,0,9,0,0.0,0
36.0,0,8,0,0.0,0
40.0,0,3,0,0.0,0
44.0,1,15,0,0.0,0
38.0,0,8,0,0.0,0
26.0,0,5,0,0.0,0
30.0,0,5,0,0.0,0
28.0,0,8,0,0.0,0
32.0,0,14,0,0.0,0
28.0,1,14,1,86.8189619961034,12
29.0,0,9,0,0.0,0
35.0,0,3,0,0.0,0
37.0,0,8,0,0.0,0
39.0,1,9,1,81.72574678158873,17
36.0,1,10,1,129.55918650018725,18
38.0,1,6,0,0.0,0
35.0,0,4,0,0.0,0
35.0,0,7,0,0.0,0
33.0,1,7,0,0.0,0
33.0,1,11,0,0.0,0
41.0,0,4,0,0.0,0
36.0,1,10,0,0.0,0
32.0,0,6,0,0.0,0
42.0,1,6,0,0.0,0
27.0,0,7,0,0.0,0
31.0,0,8,0,0.0,0
37.0,1,15,0,0.0,0
44.0,0,5,0,0.0,0
32.0,1,8,0,0.0,0
38.0,1,15,0,0.0,0
37.0,0,7,0,0.0,0
23.0,0,3,0,0.0,0
32.0,1,12,0,0.0,0
30.0,1,9,0,0.0,0
31.0,0,8,0,0.0,0
30.0,1,10,1,131.8419383328125,28
33.0,1,11,0,0.0,0
46.0,0,10,0,0.0,0
37.0,0,8,0,0.0,0
31.0,0,10,0,0.0,0
37.0,1,8,0,0.0,0
46.0,0,9,0,0.0,0
35.0,0,9,0,0.0,0
38.0,0,3,0,0.0,0
41.0,1,11,0,0.0,0
39.0,0,6,0,0.0,0
35.0,1,11,0,0.0,0
40.0,0,8,0,0.0,0
41.0,0,6,0,0.0,0
28.0,1,11,1,73.77424711025321,25
34.0,1,10,0,0.0,0
34.0,1,7,0,0.0,0
36.0,1,14,0,0.0,0
31.0,0,5,0,0.0,0
27.0,0,9,0,0.0,0
33.0,0,8,0,0.0,0
38.0,0,5,0,0.0,0
42.0,1,13,0,0.0,0
40.0,1,12,1,118.14021793473091,12
27.0,1,15,0,0.0,0
38.0,0,7,0,0.0,0
39.0,0,11,0,0.0,0
35.0,1,9,0,0.0,0
37.0,0,5,0,0.0,0
37.0,0,7,0,0.0,0
40.0,0,5,0,0.0,0
27.0,0,4,0,0.0,0
29.0,1,10,1,87.46703947430109,26
34.0,0,4,0,0.0,0
35.0,0,11,0,0.0,0
30.0,0,7,0,0.0,0
32.0,0,7,0,0.0,0
36.0,0,8,0,0.0,0
41.0,0,8,0,0.0,0
43.0,0,7,0,0.0,0
35.0,0,8,0,0.0,0
29.0,0,8,0,0.0,0
44.0,0,10,0,0.0,0
32.0,1,16,0,0.0,0
37.0,0,9,0,0.0,0
37.0,1,13,1,139.62996408325387,26
38.0,0,4,0,0.0,0
39.0,0,10,0,0.0,0
24.0,0,10,0,0.0,0
35.0,0,4,0,0.0,0
44.0,1,13,1,117.51060625735106,26
43.0,1,3,0,0.0,0
26.0,0,10,0,0.0,0
25.0,0,9,0,0.0,0
32.0,1,10,1,120.00850368351351,25
39.0,1,8,0,0.0,0
37.0,1,9,0,0.0,0
31.0,1,6,0,0.0,0
33.0,0,6,0,0.0,0
31.0,1,9,1,134.15709478792792,23
32.0,1,11,1,79.87162661295875,23
32.0,0,6,0,0.0,0
42.0,0,11,0,0.0,0
30.0,0,16,0,0.0,0
37.0,0,12,0,0.0,0
36.0,0,9,0,0.0,0
32.0,0,13,0,0.0,0
43.0,1,7,0,0.0,0
48.0,0,11,0,0.0,0
28.0,1,7,1,147.23278973074036,17
34.0,0,4,0,0.0,0
40.0,1,11,0,0.0,0
36.0,0,8,0,0.0,0
34.0,0,10,0,0.0,0
34.0,0,3,0,0.0,0
44.0,1,10,0,0.0,0
40.0,0,8,0,0.0,0
33.0,0,11,0,0.0,0
32.0,0,8,0,0.0,0
37.0,1,11,0,0.0,0
32.0,0,6,0,0.0,0
37.0,0,6,0,0.0,0
39.0,0,4,0,0.0,0
35.0,0,4,0,0.0,0
28.0,0,8,0,0.0,0
39.0,1,15,0,0.0,0
26.0,1,9,0,0.0,0
39.0,0,10,0,0.0,0
33.0,0,6,0,0.0,0
39.0,1,9,1,117.92509931639435,19
38.0,1,3,0,0.0,0
30.0,0,7,0,0.0,0
34.0,0,7,0,0.0,0
35.0,1,18,0,0.0,0
34.0,1,14,0,0.0,0
30.0,0,9,0,0.0,0
36.0,0,5,0,0.0,0
36.0,0,5,0,0.0,0
37.0,0,6,0,0.0,0
42.0,0,10,0,0.0,0
39.0,1,11,0,0.0,0
34.0,1,8,0,0.0,0
40.0,0,7,0,0.0,0
43.0,0,12,0,0.0,0
35.0,0,8,0,0.0,0
34.0,1,5,0,0.0,0
44.0,0,5,0,0.0,0
31.0,1,4,0,0.0,0
27.0,1,12,0,0.0,0
33.0,0,6,0,0.0,0
33.0,1,4,0,0.0,0
32.0,1,15,0,0.0,0
32.0,0,8,0,0.0,0
29.0,0,12,0,0.0,0
40.0,0,4,0,0.0,0
32.0,1,8,0,0.0,0
31.0,0,10,0,0.0,0
27.0,0,8,0,0.0,0
39.0,0,9,0,0.0,0
33.0,1,12,0,0.0,0
36.0,0,10,0,0.0,0
29.0,0,6,0,0.0,0
40.0,0,4,0,0.0,0
38.0,0,14,0,0.0,0
31.0,0,7,0,0.0,0
40.0,0,10,0,0.0,0
32.0,0,11,0,0.0,0
34.0,0,3,0,0.0,0
31.0,1,6,0,0.0,0
32.0,0,5,0,0.0,0
36.0,0,8,0,0.0,0
35.0,0,7,0,0.0,0
32.0,0,11,0,0.0,0
31.0,0,4,0,0.0,0
28.0,1,7,0,0.0,0
32.0,1,11,0,0.0,0
37.0,0,7,0,0.0,0
43.0,0,9,0,0.0,0
36.0,0,6,0,0.0,0
33.0,1,10,1,94.90606754173879,19
41.0,0,11,0,0.0,0
41.0,1,7,0,0.0,0
35.0,0,11,0,0.0,0
35.0,1,10,1,133.6802191396904,20
40.0,1,21,1,99.91112422040337,26
42.0,1,7,0,0.0,0
29.0,0,6,0,0.0,0
36.0,0,5,0,0.0,0
38.0,0,5,0,0.0,0
37.0,0,11,0,0.0,0
37.0,1,5,0,0.0,0
33.0,1,5,1,72.76607799770302,27
30.0,1,9,0,0.0,0
30.0,1,10,0,0.0,0
36.0,1,10,0,0.0,0
31.0,0,4,0,0.0,0
28.0,0,6,0,0.0,0
40.0,0,5,0,0.0,0
31.0,0,8,0,0.0,0
32.0,0,5,0,0.0,0
38.0,0,9,0,0.0,0
30.0,1,14,0,0.0,0
35.0,1,14,0,0.0,0
37.0,0,8,0,0.0,0
44.0,0,9,0,0.0,0
44.0,0,7,0,0.0,0
29.0,0,4,0,0.0,0
44.0,0,6,0,0.0,0
35.0,0,4,0,0.0,0
31.0,1,12,1,113.47629074354386,21
41.0,0,7,0,0.0,0
36.0,0,14,0,0.0,0
30.0,0,6,0,0.0,0
37.0,0,6,0,0.0,0
29.0,0,6,0,0.0,0
36.0,0,9,0,0.0,0
40.0,1,11,0,0.0,0
39.0,1,12,0,0.0,0
36.0,1,14,0,0.0,0
36.0,0,11,0,0.0,0
26.0,0,5,0,0.0,0
41.0,0,9,0,0.0,0
29.0,0,7,0,0.0,0
27.0,0,10,0,0.0,0
23.0,1,19,0,0.0,0
25.0,1,11,0,0.0,0
32.0,0,12,0,0.0,0
28.0,0,7,0,0.0,0
39.0,0,9,0,0.0,0
37.0,0,5,0,0.0,0
40.0,0,7,0,0.0,0
33.0,1,12,0,0.0,0
39.0,0,6,0,0.0,0
40.0,1,11,1,97.5788178054575,20
45.0,0,7,0,0.0,0
32.0,0,11,0,0.0,0
40.0,0,13,0,0.0,0
29.0,1,9,0,0.0,0
34.0,1,7,0,0.0,0
43.0,0,4,0,0.0,0
30.0,1,14,0,0.0,0
26.0,0,6,0,0.0,0
40.0,1,7,0,0.0,0
30.0,0,6,0,0.0,0
40.0,1,11,0,0.0,0
31.0,0,12,0,0.0,0
41.0,1,6,0,0.0,0
35.0,1,16,0,0.0,0
32.0,0,7,0,0.0,0
30.0,0,11,0,0.0,0
31.0,0,4,0,0.0,0
37.0,0,8,0,0.0,0
33.0,1,12,0,0.0,0
34.0,0,8,0,0.0,0
40.0,1,8,0,0.0,0
40.0,0,8,0,0.0,0
35.0,1,6,0,0.0,0
39.0,0,8,0,0.0,0
37.0,1,9,1,108.87148085914583,27
27.0,0,12,0,0.0,0
42.0,0,8,0,0.0,0
33.0,0,10,0,0.0,0
40.0,0,5,0,0.0,0
25.0,0,10,0,0.0,0
44.0,0,5,0,0.0,0
32.0,1,13,0,0.0,0
28.0,0,7,0,0.0,0
36.0,1,11,0,0.0,0
45.0,1,3,0,0.0,0
36.0,1,12,0,0.0,0
38.0,0,11,0,0.0,0
38.0,1,6,0,0.0,0
35.0,1,14,1,142.17371120549922,19
42.0,1,8,0,0.0,0
39.0,1,7,1,131.27115223544214,15
40.0,1,11,1,127.81202350895856,19
47.0,0,7,0,0.0,0
33.0,0,4,0,0.0,0
33.0,1,8,0,0.0,0
33.0,1,13,0,0.0,0
36.0,0,9,0,0.0,0
39.0,0,4,0,0.0,0
28.0,0,15,0,0.0,0
32.0,0,12,0,0.0,0
34.0,0,2,0,0.0,0
28.0,0,10,0,0.0,0
30.0,1,11,0,0.0,0
37.0,0,6,0,0.0,0
44.0,0,12,0,0.0,0
44.0,1,11,1,108.45451889467958,19
39.0,0,9,0,0.0,0
39.0,0,7,0,0.0,0
36.0,1,11,0,0.0,0
32.0,1,9,0,0.0,0
33.0,0,8,0,0.0,0
38.0,1,7,0,0.0,0
28.0,1,16,0,0.0,0
40.0,0,8,0,0.0,0
40.0,1,9,0,0.0,0
39.0,0,11,0,0.0,0
36.0,1,8,0,0.0,0
33.0,1,13,0,0.0,0
43.0,0,12,0,0.0,0
32.0,1,10,1,118.06796142331856,26
30.0,0,3,0,0.0,0
32.0,1,6,0,0.0,0
32.0,0,12,0,0.0,0
32.0,0,6,0,0.0,0
44.0,1,15,0,0.0,0
39.0,0,7,0,0.0,0
34.0,1,14,0,0.0,0
43.0,1,7,1,83.030642799789,17
28.0,0,4,0,0.0,0
37.0,0,2,0,0.0,0
38.0,0,6,0,0.0,0
39.0,0,4,0,0.0,0
22.0,0,11,0,0.0,0
36.0,0,12,0,0.0,0
28.0,0,10,0,0.0,0
42.0,1,8,0,0.0,0
38.0,1,11,0,0.0,0
36.0,0,6,0,0.0,0
35.0,0,6,0,0.0,0
33.0,0,11,0,0.0,0
40.0,1,10,0,0.0,0
31.0,1,14,0,0.0,0
43.0,0,6,0,0.0,0
37.0,1,11,1,79.73905325538956,18
32.0,0,8,0,0.0,0
37.0,0,6,0,0.0,0
32.0,1,10,0,0.0,0
37.0,0,8,0,0.0,0
34.0,1,8,0,0.0,0
35.0,1,13,0,0.0,0
30.0,1,9,0,0.0,0
37.0,1,10,0,0.0,0
33.0,0,4,0,0.0,0
36.0,1,5,0,0.0,0
36.0,1,11,0,0.0,0
40.0,0,7,0,0.0,0
32.0,1,8,0,0.0,0
38.0,1,12,1,99.24960620353039,24
41.0,1,14,0,0.0,0
37.0,0,9,0,0.0,0
34.0,1,13,0,0.0,0
36.0,1,6,0,0.0,0
36.0,1,13,1,84.66923801563891,20
32.0,0,12,0,0.0,0
39.0,0,13,0,0.0,0
30.0,0,11,0,0.0,0
41.0,1,8,0,0.0,0
31.0,1,11,0,0.0,0
35.0,0,8,0,0.0,0
36.0,1,8,0,0.0,0
32.0,1,9,0,0.0,0
34.0,1,11,0,0.0,0
31.0,1,5,1,88.94938600463789,13
37.0,1,7,0,0.0,0
34.0,0,14,0,0.0,0
29.0,1,8,1,92.79378969346524,13
27.0,0,6,0,0.0,0
41.0,0,9,0,0.0,0
34.0,0,4,0,0.0,0
37.0,0,3,0,0.0,0
29.0,0,7,0,0.0,0
34.0,0,7,0,0.0,0
39.0,1,12,0,0.0,0
43.0,1,12,0,0.0,0
33.0,0,7,0,0.0,0
43.0,0,8,0,0.0,0
34.0,1,4,1,84.59621810706814,23
38.0,0,15,0,0.0,0
40.0,1,13,0,0.0,0
31.0,0,10,0,0.0,0
32.0,1,11,0,0.0,0
34.0,0,2,0,0.0,0
35.0,0,4,0,0.0,0
32.0,1,9,1,94.09207874504668,26
35.0,1,7,0,0.0,0
35.0,1,16,1,117.18448940044792,21
37.0,1,8,0,0.0,0
36.0,0,10,0,0.0,0
34.0,1,8,0,0.0,0
36.0,1,11,1,117.31457635629818,22
38.0,1,12,0,0.0,0
39.0,0,10,0,0.0,0
39.0,0,8,0,0.0,0
43.0,1,9,0,0.0,0
36.0,0,4,0,0.0,0
37.0,0,7,0,0.0,0
30.0,1,6,0,0.0,0
39.0,1,11,1,93.36941651998646,23
37.0,0,5,0,0.0,0
37.0,0,7,0,0.0,0
35.0,0,11,0,0.0,0
28.0,0,7,0,0.0,0
48.0,1,4,0,0.0,0
32.0,0,5,0,0.0,0
39.0,1,15,1,82.73644605456798,23
39.0,0,7,0,0.0,0
33.0,1,5,0,0.0,0
39.0,1,8,1,112.2687025956214,16
32.0,1,10,0,0.0,0
38.0,1,11,0,0.0,0
35.0,0,9,0,0.0,0
34.0,0,6,0,0.0,0
44.0,0,7,0,0.0,0
36.0,1,10,0,0.0,0
36.0,0,14,0,0.0,0
39.0,1,6,0,0.0,0
41.0,1,16,0,0.0,0
35.0,0,8,0,0.0,0
32.0,1,10,1,99.55992804563043,19
29.0,0,9,0,0.0,0
31.0,0,5,0,0.0,0
35.0,0,5,0,0.0,0
34.0,0,5,0,0.0,0
41.0,0,8,0,0.0,0
34.0,0,10,0,0.0,0
32.0,1,12,0,0.0,0
37.0,0,7,0,0.0,0
35.0,0,8,0,0.0,0
35.0,0,13,0,0.0,0
37.0,0,7,0,0.0,0
41.0,1,5,0,0.0,0
34.0,0,7,0,0.0,0
40.0,0,6,0,0.0,0
29.0,0,5,0,0.0,0
35.0,1,10,0,0.0,0
29.0,1,16,0,0.0,0
32.0,0,7,0,0.0,0
36.0,0,9,0,0.0,0
32.0,1,10,0,0.0,0
32.0,0,6,0,0.0,0
45.0,1,6,1,117.66266506574311,21
26.0,1,4,1,101.5799397294256,12
35.0,0,8,0,0.0,0
35.0,1,15,1,76.62319644346816,27
30.0,0,10,0,0.0,0
33.0,0,12,0,0.0,0
31.0,0,9,0,0.0,0
37.0,1,13,0,0.0,0
31.0,1,6,0,0.0,0
35.0,1,10,0,0.0,0
41.0,0,9,0,0.0,0
35.0,0,8,0,0.0,0
33.0,0,14,0,0.0,0
36.0,1,14,1,70.79804365603536,24
41.0,0,9,0,0.0,0
41.0,0,5,0,0.0,0
28.0,0,7,0,0.0,0
28.0,0,11,0,0.0,0
46.0,1,10,0,0.0,0
36.0,0,7,0,0.0,0
34.0,1,8,0,0.0,0
36.0,1,12,0,0.0,0
40.0,0,11,0,0.0,0
25.0,0,9,0,0.0,0
37.0,0,4,0,0.0,0
36.0,1,12,0,0.0,0
38.0,0,12,0,0.0,0
40.0,1,16,0,0.0,0
44.0,1,12,0,0.0,0
26.0,1,6,1,102.59555150031919,21
45.0,0,10,0,0.0,0
34.0,0,7,0,0.0,0
31.0,0,4,0,0.0,0
32.0,0,7,0,0.0,0
42.0,1,7,0,0.0,0
31.0,0,10,0,0.0,0
33.0,0,11,0,0.0,0
26.0,1,5,0,0.0,0
31.0,0,7,0,0.0,0
41.0,1,12,0,0.0,0
38.0,0,11,0,0.0,0
33.0,1,12,1,140.91160012962968,24
33.0,0,10,0,0.0,0
41.0,1,9,0,0.0,0
37.0,0,6,0,0.0,0
28.0,0,10,0,0.0,0
35.0,0,9,0,0.0,0
32.0,1,8,0,0.0,0
36.0,0,8,0,0.0,0
37.0,0,4,0,0.0,0
39.0,0,6,0,0.0,0
39.0,0,12,0,0.0,0
31.0,1,6,0,0.0,0
39.0,1,10,0,0.0,0
41.0,0,8,0,0.0,0
30.0,0,4,0,0.0,0
34.0,1,10,0,0.0,0
41.0,1,6,0,0.0,0
39.0,0,3,0,0.0,0
23.0,1,9,0,0.0,0
30.0,0,7,0,0.0,0
35.0,0,8,0,0.0,0
33.0,0,10,0,0.0,0
44.0,0,10,0,0.0,0
32.0,1,11,0,0.0,0
36.0,1,8,0,0.0,0
34.0,1,14,0,0.0,0
44.0,1,10,1,62.45371852942572,31
35.0,1,7,0,0.0,0
35.0,0,12,0,0.0,0
31.0,0,9,0,0.0,0
30.0,0,2,0,0.0,0
26.0,1,13,0,0.0,0
37.0,1,15,0,0.0,0
42.0,0,7,0,0.0,0
38.0,0,11,0,0.0,0
34.0,1,11,0,0.0,0
36.0,0,12,0,0.0,0
36.0,1,9,0,0.0,0
36.0,0,5,0,0.0,0
44.0,1,6,1,96.35379609906342,21
43.0,1,13,0,0.0,0
28.0,1,5,0,0.0,0
37.0,0,4,0,0.0,0
26.0,0,7,0,0.0,0
36.0,1,12,0,0.0,0
43.0,1,8,1,80.2489230611882,18
41.0,0,7,0,0.0,0
36.0,0,11,0,0.0,0
33.0,1,11,0,0.0,0
40.0,0,9,0,0.0,0
33.0,1,8,0,0.0,0
36.0,1,10,0,0.0,0
40.0,0,11,0,0.0,0
40.0,1,11,0,0.0,0
33.0,1,8,0,0.0,0
38.0,1,9,0,0.0,0
35.0,0,7,0,0.0,0
29.0,0,14,0,0.0,0
43.0,1,5,0,0.0,0
26.0,1,16,0,0.0,0
36.0,0,11,0,0.0,0
